datetime,datetime_traffic,weekday,speed,travel_time,link_name
2021-07-24T03:00:00,2021-07-24T03:19:11,Saturday,1.86,1515,12th Ave N 40th - 57th St
2021-07-24T03:00:00,2021-07-24T03:19:11,Saturday,11.80,225,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:19:11,Saturday,5.59,459,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:28:07,Saturday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-24T03:00:00,2021-07-24T03:29:03,Saturday,39.76,59,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-24T03:00:00,2021-07-24T03:29:03,Saturday,9.94,232,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-24T03:00:00,2021-07-24T03:29:03,Saturday,0.00,0,BBT W Toll Plaza - Manhattan Portal
2021-07-24T03:00:00,2021-07-24T03:29:03,Saturday,44.11,162,BBT E Manhattan Portal - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:29:03,Saturday,39.14,140,QMT E Manhattan Side - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:29:03,Saturday,39.76,179,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:29:03,Saturday,12.42,773,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:29:03,Saturday,50.95,385,Westside Hwy S GWB - 57th St
2021-07-24T03:00:00,2021-07-24T03:29:04,Saturday,43.49,115,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:29:04,Saturday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-24T03:00:00,2021-07-24T03:29:04,Saturday,50.33,392,Westside Hwy N 57th St - GWB
2021-07-24T03:00:00,2021-07-24T03:29:06,Saturday,0.00,0,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-24T03:00:00,2021-07-24T03:29:06,Saturday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:29:06,Saturday,50.33,146,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,2.48,842,12th Ave S 57th St - 45th St
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,2.48,2363,12th ave @ 45th - 11 ave ganservoort st
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,2.48,3781,FDR N Catherine Slip - 25th St
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,2.48,2539,FDR N 25th - 63rd St
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,20.50,335,FDR S 63rd - 25th St
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,20.50,498,FDR S 25th St - Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,3.10,1621,11th ave n ganservoort - 12th ave @ 40th st
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,3.10,981,12th Ave N 40th - 57th St
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,20.50,129,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:29:11,Saturday,2.48,893,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:34:03,Saturday,42.87,117,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:34:03,Saturday,39.76,59,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-24T03:00:00,2021-07-24T03:34:03,Saturday,0.62,6047,BBT W Toll Plaza - Manhattan Portal
2021-07-24T03:00:00,2021-07-24T03:34:03,Saturday,47.84,149,BBT E Manhattan Portal - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:34:03,Saturday,37.90,144,QMT E Manhattan Side - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:34:03,Saturday,47.22,417,Westside Hwy N 57th St - GWB
2021-07-24T03:00:00,2021-07-24T03:34:04,Saturday,37.90,63,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-24T03:00:00,2021-07-24T03:34:04,Saturday,41.01,174,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:34:04,Saturday,15.53,623,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:34:04,Saturday,50.95,386,Westside Hwy S GWB - 57th St
2021-07-24T03:00:00,2021-07-24T03:34:05,Saturday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-24T03:00:00,2021-07-24T03:34:07,Saturday,0.00,0,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-24T03:00:00,2021-07-24T03:34:07,Saturday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-24T03:00:00,2021-07-24T03:34:07,Saturday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:34:07,Saturday,50.33,147,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,3.10,717,12th Ave S 57th St - 45th St
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,3.10,2010,12th ave @ 45th - 11 ave ganservoort st
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,3.10,3216,FDR N Catherine Slip - 25th St
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,3.10,2160,FDR N 25th - 63rd St
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,11.18,592,FDR S 63rd - 25th St
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,11.18,882,FDR S 25th St - Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,4.34,1105,11th ave n ganservoort - 12th ave @ 40th st
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,4.34,669,12th Ave N 40th - 57th St
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,11.18,229,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:34:11,Saturday,3.72,643,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:38:07,Saturday,0.00,0,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-24T03:00:00,2021-07-24T03:38:07,Saturday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-24T03:00:00,2021-07-24T03:38:07,Saturday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:38:07,Saturday,46.60,159,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-24T03:00:00,2021-07-24T03:39:03,Saturday,42.87,117,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:39:03,Saturday,10.56,217,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-24T03:00:00,2021-07-24T03:39:03,Saturday,0.62,6047,BBT W Toll Plaza - Manhattan Portal
2021-07-24T03:00:00,2021-07-24T03:39:03,Saturday,50.33,141,BBT E Manhattan Portal - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:39:03,Saturday,36.66,148,QMT E Manhattan Side - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:39:03,Saturday,44.73,442,Westside Hwy N 57th St - GWB
2021-07-24T03:00:00,2021-07-24T03:39:04,Saturday,34.79,69,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-24T03:00:00,2021-07-24T03:39:04,Saturday,41.01,174,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:39:04,Saturday,23.61,401,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:39:04,Saturday,54.05,366,Westside Hwy S GWB - 57th St
2021-07-24T03:00:00,2021-07-24T03:39:05,Saturday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,2.48,815,12th Ave S 57th St - 45th St
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,2.48,2285,12th ave @ 45th - 11 ave ganservoort st
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,2.48,3656,FDR N Catherine Slip - 25th St
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,2.48,2455,FDR N 25th - 63rd St
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,13.04,515,FDR S 63rd - 25th St
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,13.04,767,FDR S 25th St - Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,3.72,1368,11th ave n ganservoort - 12th ave @ 40th st
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,10.56,299,12th Ave N 40th - 57th St
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,13.04,199,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:39:11,Saturday,3.72,621,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:43:07,Saturday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-24T03:00:00,2021-07-24T03:43:07,Saturday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:43:07,Saturday,44.73,165,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-24T03:00:00,2021-07-24T03:44:03,Saturday,42.25,118,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:44:03,Saturday,10.56,230,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-24T03:00:00,2021-07-24T03:44:03,Saturday,42.87,167,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:44:03,Saturday,24.23,394,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:44:03,Saturday,16.15,1217,Westside Hwy S GWB - 57th St
2021-07-24T03:00:00,2021-07-24T03:44:03,Saturday,44.11,449,Westside Hwy N 57th St - GWB
2021-07-24T03:00:00,2021-07-24T03:44:04,Saturday,39.76,60,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-24T03:00:00,2021-07-24T03:44:04,Saturday,0.00,0,BBT W Toll Plaza - Manhattan Portal
2021-07-24T03:00:00,2021-07-24T03:44:04,Saturday,49.70,143,BBT E Manhattan Portal - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:44:04,Saturday,37.90,145,QMT E Manhattan Side - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:44:05,Saturday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-24T03:00:00,2021-07-24T03:44:07,Saturday,0.00,0,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,2.48,778,12th Ave S 57th St - 45th St
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,2.48,2182,12th ave @ 45th - 11 ave ganservoort st
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,2.48,3490,FDR N Catherine Slip - 25th St
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,2.48,2344,FDR N 25th - 63rd St
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,10.56,650,FDR S 63rd - 25th St
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,10.56,968,FDR S 25th St - Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,2.48,2053,11th ave n ganservoort - 12th ave @ 40th st
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,3.10,983,12th Ave N 40th - 57th St
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,10.56,251,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:44:10,Saturday,6.21,393,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:48:07,Saturday,0.00,0,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-24T03:00:00,2021-07-24T03:48:07,Saturday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-24T03:00:00,2021-07-24T03:48:07,Saturday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:48:07,Saturday,48.46,153,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-24T03:00:00,2021-07-24T03:49:03,Saturday,41.63,119,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:49:03,Saturday,38.52,61,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-24T03:00:00,2021-07-24T03:49:03,Saturday,0.00,0,BBT W Toll Plaza - Manhattan Portal
2021-07-24T03:00:00,2021-07-24T03:49:03,Saturday,48.46,147,BBT E Manhattan Portal - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:49:03,Saturday,41.01,133,QMT E Manhattan Side - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:49:03,Saturday,44.11,449,Westside Hwy N 57th St - GWB
2021-07-24T03:00:00,2021-07-24T03:49:04,Saturday,14.91,157,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-24T03:00:00,2021-07-24T03:49:04,Saturday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-24T03:00:00,2021-07-24T03:49:04,Saturday,41.63,172,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:49:04,Saturday,16.77,559,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:49:04,Saturday,45.98,430,Westside Hwy S GWB - 57th St
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,1.86,954,12th Ave S 57th St - 45th St
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,1.86,2677,12th ave @ 45th - 11 ave ganservoort st
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,1.86,4283,FDR N Catherine Slip - 25th St
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,1.86,2876,FDR N 25th - 63rd St
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,16.15,425,FDR S 63rd - 25th St
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,16.15,633,FDR S 25th St - Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,2.48,2050,11th ave n ganservoort - 12th ave @ 40th st
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,2.48,1240,12th Ave N 40th - 57th St
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,16.15,164,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:49:10,Saturday,3.72,636,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:53:07,Saturday,0.00,0,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-24T03:00:00,2021-07-24T03:53:07,Saturday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-24T03:00:00,2021-07-24T03:53:07,Saturday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:53:07,Saturday,49.08,149,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-24T03:00:00,2021-07-24T03:54:03,Saturday,42.25,118,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-24T03:00:00,2021-07-24T03:54:03,Saturday,37.90,62,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-24T03:00:00,2021-07-24T03:54:03,Saturday,42.25,169,BBT W Toll Plaza - Manhattan Portal
2021-07-24T03:00:00,2021-07-24T03:54:03,Saturday,50.95,139,BBT E Manhattan Portal - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:54:03,Saturday,39.14,139,QMT E Manhattan Side - Toll Plaza
2021-07-24T03:00:00,2021-07-24T03:54:03,Saturday,50.33,391,Westside Hwy N 57th St - GWB
2021-07-24T03:00:00,2021-07-24T03:54:04,Saturday,38.52,62,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-24T03:00:00,2021-07-24T03:54:04,Saturday,40.38,177,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:54:04,Saturday,12.42,761,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:54:04,Saturday,48.46,409,Westside Hwy S GWB - 57th St
2021-07-24T03:00:00,2021-07-24T03:54:05,Saturday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,1.86,1038,12th Ave S 57th St - 45th St
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,1.86,2911,12th ave @ 45th - 11 ave ganservoort st
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,1.86,4658,FDR N Catherine Slip - 25th St
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,1.86,3128,FDR N 25th - 63rd St
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,32.93,207,FDR S 63rd - 25th St
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,32.93,309,FDR S 25th St - Catherine Slip
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,2.48,2032,11th ave n ganservoort - 12th ave @ 40th st
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,2.48,1229,12th Ave N 40th - 57th St
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,32.93,80,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-24T03:00:00,2021-07-24T03:54:12,Saturday,3.10,842,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-24T04:00:00,2021-07-24T04:03:07,Saturday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-24T04:00:00,2021-07-24T04:03:07,Saturday,0.00,0,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-24T04:00:00,2021-07-24T04:03:07,Saturday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-24T04:00:00,2021-07-24T04:03:07,Saturday,22.36,331,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-24T04:00:00,2021-07-24T04:04:03,Saturday,44.11,113,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-24T04:00:00,2021-07-24T04:04:03,Saturday,4.34,535,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-24T04:00:00,2021-07-24T04:04:03,Saturday,47.84,148,BBT W Toll Plaza - Manhattan Portal
2021-07-24T04:00:00,2021-07-24T04:04:03,Saturday,50.33,141,BBT E Manhattan Portal - Toll Plaza
2021-07-24T04:00:00,2021-07-24T04:04:03,Saturday,42.87,129,QMT E Manhattan Side - Toll Plaza
2021-07-24T04:00:00,2021-07-24T04:04:03,Saturday,47.22,417,Westside Hwy N 57th St - GWB
2021-07-24T04:00:00,2021-07-24T04:04:04,Saturday,9.94,242,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-24T04:00:00,2021-07-24T04:04:04,Saturday,45.36,159,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-24T04:00:00,2021-07-24T04:04:04,Saturday,22.99,413,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-24T04:00:00,2021-07-24T04:04:04,Saturday,49.08,401,Westside Hwy S GWB - 57th St
2021-07-24T04:00:00,2021-07-24T04:04:05,Saturday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,3.10,712,12th Ave S 57th St - 45th St
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,3.10,1997,12th ave @ 45th - 11 ave ganservoort st
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,4.34,2089,FDR N Catherine Slip - 25th St
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,4.34,1403,FDR N 25th - 63rd St
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,16.15,423,FDR S 63rd - 25th St
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,16.15,630,FDR S 25th St - Catherine Slip
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,3.10,1542,11th ave n ganservoort - 12th ave @ 40th st
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,3.10,933,12th Ave N 40th - 57th St
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,16.15,163,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-24T04:00:00,2021-07-24T04:04:11,Saturday,4.34,534,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-24T04:00:00,2021-07-24T04:08:07,Saturday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-24T04:00:00,2021-07-24T04:08:07,Saturday,0.00,0,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-24T04:00:00,2021-07-24T04:08:07,Saturday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-24T04:00:00,2021-07-24T04:08:07,Saturday,47.22,155,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-24T04:00:00,2021-07-24T04:09:03,Saturday,43.49,115,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-24T04:00:00,2021-07-24T04:09:03,Saturday,11.18,207,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-24T04:00:00,2021-07-24T04:09:03,Saturday,46.60,151,BBT W Toll Plaza - Manhattan Portal
2021-07-24T04:00:00,2021-07-24T04:09:03,Saturday,46.60,152,BBT E Manhattan Portal - Toll Plaza
2021-07-24T04:00:00,2021-07-24T04:09:03,Saturday,42.25,129,QMT E Manhattan Side - Toll Plaza
2021-07-24T04:00:00,2021-07-24T04:09:03,Saturday,21.74,900,Westside Hwy N 57th St - GWB
2021-07-24T04:00:00,2021-07-24T04:09:04,Saturday,6.83,345,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-24T04:00:00,2021-07-24T04:09:04,Saturday,44.11,163,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-24T04:00:00,2021-07-24T04:09:04,Saturday,26.09,370,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-24T04:00:00,2021-07-24T04:09:04,Saturday,59.65,331,Westside Hwy S GWB - 57th St
2021-07-24T04:00:00,2021-07-24T04:09:05,Saturday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,1.86,1043,12th Ave S 57th St - 45th St
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,1.86,2925,12th ave @ 45th - 11 ave ganservoort st
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,1.86,4679,FDR N Catherine Slip - 25th St
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,1.86,3142,FDR N 25th - 63rd St
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,21.12,320,FDR S 63rd - 25th St
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,21.12,477,FDR S 25th St - Catherine Slip
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,3.10,1562,11th ave n ganservoort - 12th ave @ 40th st
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,3.10,945,12th Ave N 40th - 57th St
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,21.12,123,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-24T04:00:00,2021-07-24T04:09:11,Saturday,2.48,1051,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-24T04:00:00,2021-07-24T04:14:03,Saturday,42.87,116,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-24T04:00:00,2021-07-24T04:14:03,Saturday,0.00,0,Westside Hwy N 57th St - GWB
2021-07-24T04:00:00,2021-07-24T04:14:04,Saturday,37.90,62,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-24T04:00:00,2021-07-24T04:14:04,Saturday,40.38,60,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-24T04:00:00,2021-07-24T04:14:04,Saturday,45.36,157,BBT W Toll Plaza - Manhattan Portal
2021-07-24T04:00:00,2021-07-24T04:14:04,Saturday,41.63,171,BBT E Manhattan Portal - Toll Plaza
2021-07-24T04:00:00,2021-07-24T04:14:04,Saturday,41.01,133,QMT E Manhattan Side - Toll Plaza
2021-07-24T04:00:00,2021-07-24T04:14:04,Saturday,43.49,164,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-24T04:00:00,2021-07-24T04:14:04,Saturday,20.50,470,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-24T04:00:00,2021-07-24T04:14:04,Saturday,66.48,298,Westside Hwy S GWB - 57th St
2021-07-24T04:00:00,2021-07-24T04:14:05,Saturday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-24T04:00:00,2021-07-24T04:14:08,Saturday,0.00,0,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-24T04:00:00,2021-07-24T04:14:08,Saturday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-24T04:00:00,2021-07-24T04:14:08,Saturday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-24T04:00:00,2021-07-24T04:14:08,Saturday,48.46,153,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-24T04:00:00,2021-07-24T04:14:11,Saturday,1.86,1158,12th Ave S 57th St - 45th St
2021-07-24T04:00:00,2021-07-24T04:14:11,Saturday,1.86,3247,12th ave @ 45th - 11 ave ganservoort st
2021-07-24T04:00:00,2021-07-24T04:14:11,Saturday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-24T04:00:00,2021-07-24T04:14:11,Saturday,1.86,5195,FDR N Catherine Slip - 25th St
